PORT_NAME_FROM,PORT_NAME_TO,DISTANCE
CONVENT,KRISHNAPATNAM,10826.19
CONVENT,LANSHAN,10289.76
CONVENT,LAS VENTANAS,4273.36
CONVENT,LAZARO CARDENAS,3196.96
CONVENT,LIANYUNGANG,10400.94
CONVENT,LOME,5470.08
CONVENT,LONGKOU,9971.5
CONVENT,LUHUASHAN,9505.7
CONVENT,MOORBURG TERMINAL,5077
CONVENT,MUNDRA,9786.03
CONVENT,NORDENHAM,5085.35
CONVENT,PANAMA CANAL,1558.96
CONVENT,PANJIN,9863.04
CONVENT,PRAIA MOLE,4726.08
CONVENT,QINGDAO,9759.17
CONVENT,REDCAR,4933.7
CONVENT,ROSTOCK,5327.46
CONVENT,ROTTERDAM,4942.94
CONVENT,SHANGHAI,9764.99
CONVENT,SWINOUJSCIE,5429.46
CONVENT,TARRAGONA,4934.4
CONVENT,TIANJIN,10484.58
CONVENT,TUNA,9329.6
CONVENT,TYNE,4864.38
CONVENT,UBE,9709.13
CONVENT,VIZAG,11003.95
CONVENT,WEDEL,5115.65
CONVENT,WILHELMSHAVEN,4871.34
CONVENT,YANTAI,10487.36
CONVENT,ZHANJIANG,10924
CONVENT,ZHENJIANG,10004.82
COOS BAY,LANSHAN,5048.96
COQUIMBO,BRUNSBUTTEL,7506
COQUIMBO,HUELVA,7024.16
COQUIMBO,NANJING,10126.34
COQUIMBO,NANTONG,10296.95
COQUIMBO,NORDENHAM,7123.1
COQUIMBO,PORI,8029.66
COQUIMBO,QINGDAO,10045
COQUIMBO,RONNSKAR,8789.04
COQUIMBO,SAMSUN,9262.79
COQUIMBO,TUTICORIN,9700.02
COQUIMBO,ZHAPU,10460.68
CORCUBION,VLISSINGEN,776.97
CORINTO,ABIDJAN,5216.54
CORINTO,BALTIMORE (USA),2656
CORINTO,BARRANQUILLA,1013.65
CORINTO,BRINDISI,6420.57
CORINTO,HUANGPU,8800.56
CORINTO,NEW ORLEANS,2227.68
CORINTO,NOUAKCHOTT,4322.88
CORINTO,RAVENNA,6551.3
CORINTO,ROTTERDAM,5536
CORINTO,SAVANNAH GA,2254.28
CORINTO,VERACRUZ,2215.53
CORONEL,GHENT,8029.35
CORPUS CHRISTI,AALBORG,5058.24
CORPUS CHRISTI,ARATU,4625.6
CORPUS CHRISTI,BARI,6020.79
CORPUS CHRISTI,BORDEAUX,5019.7
CORPUS CHRISTI,BREMEN,5374.38
CORPUS CHRISTI,CHEKKA,6862
CORPUS CHRISTI,DUBLIN,4606.53
CORPUS CHRISTI,FOS,5834.85
CORPUS CHRISTI,GLADSTONE,9864.75
CORPUS CHRISTI,GRUNDARTANGI,4399.26
CORPUS CHRISTI,GUAYAQUIL,2494.96
CORPUS CHRISTI,HUANGPU,11076.18
CORPUS CHRISTI,LAVERA,5721.65
CORPUS CHRISTI,MACHONG,10957.49
CORPUS CHRISTI,MAMONAL,1564.8
CORPUS CHRISTI,MEJILLONES,3852.16
CORPUS CHRISTI,MONTEVIDEO,6373
CORPUS CHRISTI,NANJING,9823
CORPUS CHRISTI,NANTONG,10508.06
CORPUS CHRISTI,PAJARITOS,609.16
CORPUS CHRISTI,PARANAGUA,5886.45
CORPUS CHRISTI,POZOS COLORADOS,1630.53
CORPUS CHRISTI,PUERTO MOIN,1406.4
CORPUS CHRISTI,PUERTO QUETZAL,2451.24
CORPUS CHRISTI,SAFAGA,6876.33
CORPUS CHRISTI,SAFI,4661.91
CORPUS CHRISTI,SHEKOU,11030.28
CORPUS CHRISTI,ST PETERSBURG (RUSSIA),5831.1
CORPUS CHRISTI,TARRAGONA,5240.06
CORPUS CHRISTI,TOROS,7018.62
CORPUS CHRISTI,TUXPAN,439.68
CORPUS CHRISTI,XINGANG,10887.45
CORUNNA,LAVERA,1358.28
COWES,LISAHALLY PORT,540.55
COWES,LIVERPOOL (UNITED KINGDOM),478.4
CUA LO,BAHIA BLANCA,10172
CUA LO,CORPUS CHRISTI,11080.86
CUA LO,DAMMAM,5163.6
CUA LO,HOUSTON,11526
CUA LO,NEW ORLEANS,11719.05
CURTIS BAY,HIBIKINADA,10341.2
CURTIS BAY,QINGDAO,10516
DABO,NANTONG,2367.97
DABO,YANTAI,2546.88
DAEBUL,NEW ORLEANS,9736
DAESAN,ANTWERP,10658.48
DAESAN,BARCELONA,9323.82
DAESAN,BRISBANE,4229.68
DAESAN,GORE BAY,4546.56
DAESAN,JORF LASFAR,10084.88
DAESAN,KEELUNG,736.96
DAESAN,LOS ANGELES,5487.02
DAESAN,MACKAY,3773.4
DAESAN,MARSDEN POINT,5074.07
DAESAN,TAURANGA,5248.88
DAESAN,TOMAKOMAI,1078.64
DAESAN,XIAMEN,867.35
DAFENG,PENGERANG,2266
DAFENG,SIHANOOKVILLE,2378.48
DAFENG,SINGAPORE,2237.34
DAHEJ,FUJAIRAH,1003.6
DAHEJ,MINA SAQR,1095.12
DAKAR,ALTAMIRA,4771.52
DAKAR,LAZARO CARDENAS,5566.05
DAKAR,NEW ORLEANS,4540.2
DAKAR,TIANJIN,11684.4
DAKAR,TYSSEDAL,3106
DALIAN,ANTWERP,10750.6
DALIAN,BAHODOPI,2703.75
DALIAN,BATAAN,1482.24
DALIAN,FUKUYAMA,789.36
DALIAN,HACHINOHE,1283
DALIAN,HONG KONG,1309.36
DALIAN,KAKOGAWA,791.04
DALIAN,KASHIMA,1268.8
DALIAN,KIMITSU,1082.05
DALIAN,KURE,726.15
DALIAN,LIVERPOOL (UNITED KINGDOM),11065.98
DALIAN,LOS ANGELES,5983.12
DALIAN,MALACCA,2761.34
DALIAN,MERAK,3069.15
DALIAN,MIZUSHIMA,729.6
DALIAN,MURORAN,1202.88
DALIAN,NACALA,7025.55
DALIAN,NAGOYA,985.92
DALIAN,NOLA,9544.65
DALIAN,OITA,707.2
DALIAN,PHU MY,2001.6
DALIAN,PORT HEDLAND,3448.5
DALIAN,RICHMOND (CALIFORNIA),5489.35
DALIAN,SHIBUSHI,671.65
DALIAN,SINGAPORE,2507.52
DALIAN,TANJUNG BIN,2604.69
DALIAN,TOBATA,619.84
DALIAN,WAKAYAMA,875.16
DALIAN,YOSU,461
DALRYMPLE BAY,BAHODOPI,2037
DALRYMPLE BAY,BAYUQUAN,4009.95
DALRYMPLE BAY,BEILUN,3507.84
DALRYMPLE BAY,CAMPHA,3820.83
DALRYMPLE BAY,CIGADING,2898.24
DALRYMPLE BAY,DANGJIN,4077.77
DALRYMPLE BAY,DHAMRA,5062.45
DALRYMPLE BAY,DUNKIRK,11019.84
DALRYMPLE BAY,ENNORE,4771.43
DALRYMPLE BAY,EREGLI,9267.76
DALRYMPLE BAY,FANGCHENG,3599.55
DALRYMPLE BAY,FLUSHING,11970.4
DALRYMPLE BAY,FOS,9982.74
DALRYMPLE BAY,GANGAVARAM,4703.04
DALRYMPLE BAY,GDANSK,12125
DALRYMPLE BAY,GDYNIA,13107.15
DALRYMPLE BAY,GHENT,11217.08
DALRYMPLE BAY,GIJON,10510.08
DALRYMPLE BAY,GUANGZHOU,3495.36
DALRYMPLE BAY,HALDIA,4962.13
DALRYMPLE BAY,HIGASHI-HARIMA,3414.3
DALRYMPLE BAY,IJMUIDEN,11135.04
DALRYMPLE BAY,IMMINGHAM,11203.2
DALRYMPLE BAY,ISDEMIR,8461.32
DALRYMPLE BAY,ITAGUAI,8738.34
DALRYMPLE BAY,IYOMISHIMA,3696.6
DALRYMPLE BAY,JINGTANG,4195
DALRYMPLE BAY,KAKOGAWA,3410.5
DALRYMPLE BAY,KANDLA,5732.3
DALRYMPLE BAY,KAOHSIUNG,3409.86
DALRYMPLE BAY,KOPER,9372.72
DALRYMPLE BAY,KRISHNAPATNAM,4898.52
DALRYMPLE BAY,KUANTAN,3265.15
DALRYMPLE BAY,LINKOU,3628.56
DALRYMPLE BAY,MAIZURU,4093.44
DALRYMPLE BAY,MATSUURA,3700.64
DALRYMPLE BAY,MORMUGAO,5167.05
DALRYMPLE BAY,MOROWALI,2163
DALRYMPLE BAY,NAGOYA,3712.8
DALRYMPLE BAY,OITA,3607.72
DALRYMPLE BAY,PARADIP,5111.4
DALRYMPLE BAY,PECEM,10315.45
DALRYMPLE BAY,PORT KELANG,3706.5
DALRYMPLE BAY,PORT KEMBLA,906.95
DALRYMPLE BAY,PRAIA MOLE,9240
DALRYMPLE BAY,PUERTO BUITRAGO,8265.6
DALRYMPLE BAY,QINGDAO,4106.61
DALRYMPLE BAY,RICHARDS BAY,6368.64
DALRYMPLE BAY,RIZHAO,4077.96
DALRYMPLE BAY,ROTTERDAM,11695.8
DALRYMPLE BAY,RUGAO,4004.7
DALRYMPLE BAY,SAKAIDE,3826.2
DALRYMPLE BAY,SAN NICOLAS (ARGENTINA),8165.04
DALRYMPLE BAY,SEPETIBA,8395.66
DALRYMPLE BAY,SODEGAURA,3373.45
DALRYMPLE BAY,TAICHUNG,3427.38
DALRYMPLE BAY,TARANTO,9099.09
DALRYMPLE BAY,TOBATA,3492.48
DALRYMPLE BAY,TUTICORIN,4738.56
DALRYMPLE BAY,VISAKHAPATNAM,5131.35
DALRYMPLE BAY,VISSAI NGHE AN,3714.48
DALRYMPLE BAY,VIZAG,4983.72
DAMIETTA,ANTONINA,6692.4
DAMIETTA,ARATU,5325.32
DAMIETTA,AVONMOUTH,2995.36
DAMIETTA,BARCELONA,1500.05
DAMIETTA,BAYONNE (FRANCE),2777.11
DAMIETTA,BECANCOUR,5073.23
DAMIETTA,BEJAIA,1373.96
DAMIETTA,CONAKRY,3787.74
DAMIETTA,COTONOU,5189.1
DAMIETTA,DOUALA,5630.1
DAMIETTA,FREETOWN,3702.72
DAMIETTA,GAETA,1078.25
DAMIETTA,GALVESTON,6818.6
DAMIETTA,KORFEZ,852.8
DAMIETTA,MACEIO,5104.44
DAMIETTA,MANZANILLO (MEXICO),7827.26
DAMIETTA,NEW LONDON,5005
DAMIETTA,NEW ORLEANS,6812.4
DAMIETTA,NUEVA PALMIRA,7314.42
DAMIETTA,PARANAGUA,6611.57
DAMIETTA,RIO GRANDE (BRAZIL),7166.25
DAMIETTA,SALVADOR,5149.95
DAMIETTA,SAN LORENZO-SAN MARTIN,7701.2
DAMIETTA,SAN NICOLAS (ARGENTINA),7559.17
DAMIETTA,SANTAREM,5727.83
DAMIETTA,SANTOS,6292
DAMIETTA,SEVILLE,2044
DAMIETTA,TEMA,4936.79
DAMIETTA,TERNEUZEN,3376.34
DAMIETTA,THREE RIVERS,5083.33
DAMIETTA,TOPOLOBAMPO,8552.68
DAMIETTA,VILA DO CONDE,5217
DAMIETTA,WATERFORD,3203.55
DAMMAM,ABIDJAN,8012.16
DAMMAM,TEMA,7845.51
DAMPIER,ANYER TERMINAL,1151.58
DAMPIER,BACOLOD,1867.2
DAMPIER,BAYUQUAN,3696.56
DAMPIER,BEILUN,3257.1
DAMPIER,CAOFEIDIAN,3725.37
DAMPIER,CAOJING,3015.3
DAMPIER,CHANGZHOU,3207.79
DAMPIER,CIGADING,1186.5
DAMPIER,CIREBON,1187.76
DAMPIER,COEYMANS,11598.42
DAMPIER,DADONG,3681.45
DAMPIER,DAFENG,3251.64
DAMPIER,DAGANG (QINGDAO),3299.35
DAMPIER,DALIAN,3606.57
DAMPIER,DANDONG,3558.72
DAMPIER,FANGCHENG,2681.08
DAMPIER,GENERAL SANTOS,1698.24
DAMPIER,GULEI,2832.9
DAMPIER,HAILI,3107.45
DAMPIER,HUANGHUA,3982.65
DAMPIER,HUANGPU,2695.98
DAMPIER,ILIGAN,1861.43
DAMPIER,JIANGYIN,3130.25
DAMPIER,JINGTANG,3708.54
DAMPIER,KAOHSIUNG,2489
DAMPIER,KEMEN,2792.02
DAMPIER,KOKURA,3629.6
DAMPIER,KUNSAN,3410.4
DAMPIER,LANQIAO,3320.64
DAMPIER,LANSHAN,3398.64
DAMPIER,LIANYUNGANG,3348.48
DAMPIER,LUMUT (MALAYSIA),2006.34
DAMPIER,LUOJING,3179.88
DAMPIER,LUOYU,2635.3
DAMPIER,NANTONG,3164.14
DAMPIER,NINGBO,3281.25
DAMPIER,PANJANG,1160.49
DAMPIER,PASIR GUDANG,1597.44
DAMPIER,PENANG,2146.56
DAMPIER,PORT HARCOURT,7516.08
DAMPIER,PORT KLANG,1876
DAMPIER,QINGDAO,3331.2
DAMPIER,QINHUANGDAO,3715.47
DAMPIER,QINZHOU,2708.72
DAMPIER,RIZHAO,3462.03
DAMPIER,RUGAO,3342.54
DAMPIER,SAMALAJU PORT,1826.51
DAMPIER,SHANGHAI,3057.1
DAMPIER,SURABAYA,880.11
DAMPIER,TABACO,2283.75
DAMPIER,TAICANG,3386.25
DAMPIER,TAIPEI,2921.36
DAMPIER,THIENG LIENG BUOYS,1975.05
DAMPIER,TIANJIN,3617.6
DAMPIER,TOKUYAMA,3576.16
DAMPIER,TUBAN,962
DAMPIER,WAKAYAMA,3498
DAMPIER,XIAMEN,2820.14
DAMPIER,XINGANG,3884.16
DAMPIER,YANGPU,2563.2
DAMPIER,YANTAI,3577.86
DAMPIER,ZHANGJIAGANG,3222.24
DAMPIER,ZHANJIANG,2617.25
DAMPIER,ZHENJIANG,3225.6
DAMPIER,ZHUHAI,2731.56
DANANG,CALDERA (COSTA RICA),9351.59
DANDONG,HO CHI MINH CITY,2270.32
DANDONG,MANILA,1695.2
DANGJIN,ACAJUTLA,7600.23
DANGJIN,ALTAMIRA,10497.9
DANGJIN,CHENNAI,4182.41
DANGJIN,DILISKELESI,8568
DANGJIN,FLUSHING,10406.4
DANGJIN,GDYNIA,11576.74
DANGJIN,ISKENDERUN,8198.8
DANGJIN,LOS ANGELES,5913.6
DANGJIN,NEW ORLEANS,9529.92
DANGJIN,VERACRUZ,9936
DANGJING,ACAJUTLA,7677
DANGJING,BANGKOK,2809.08
DANGJING,BILBAO,10805.6
DANGJING,CHITTAGONG,3883.2
DANGJING,HO CHI MINH CITY,1976.64
DANGJING,LOS ANGELES,5857.28
DANGJING,PHU MY,1943.04
DANGJING,RAVENNA,9108.29
DANGJING,SU-AO,799.28
DARICA,HOUSTON,6803.15
DARROW,GUAYAQUIL,2343.2
DARWIN,HUANGHUA,3189.15
DARWIN,LANQIAO,2904.96
DARWIN,QINGDAO,2982.14
DARWIN,RIZHAO,3098.68
DARWIN,SAMALAJU PORT,1974.7
DARWIN,TAICANG,2929.68
DARWIN,XINGANG,3203.4
DARWIN,YANGJIANG,2562.64
DAVANT,ACU,5033.7
DAVANT,ALEXANDRIA (EGYPT),6292.44
DAVANT,ALTAMIRA,634.38
DAVANT,AMSTERDAM,4640.64
DAVANT,AQABA,6527.45
DAVANT,BARRA DOS COQUEIROS,4464.6
DAVANT,BRUNSBUTTEL,4892.58
DAVANT,CABEDELO,3835.38
DAVANT,CALDERA (COSTA RICA),1896.78
DAVANT,DONGHAE,9697.45
DAVANT,EEMSHAVEN,5106.4
DAVANT,EL DEKHEILA,6355
DAVANT,ESMERALDAS,1853.18
DAVANT,GANGAVARAM,10482.79
DAVANT,GUAYAQUIL,2107.1
DAVANT,GUAYMAS,3970.05
DAVANT,HUNTERSTON,4542.3
DAVANT,IMBITUBA,5564.09
DAVANT,IMMINGHAM,4933.7
DAVANT,ISKENDERUN,6715.68
DAVANT,JORF LASFAR,4407.48
DAVANT,KANDLA,9167.47
DAVANT,KIMITSU,9362.7
DAVANT,KRISHNAPATNAM,10097.55
DAVANT,MANZANILLO (MEXICO),3037.07
DAVANT,MATARANI,3354.75
DAVANT,MILAKI,6380.85
DAVANT,MUCURIPE,3802.05
DAVANT,NANJING,10260.59
DAVANT,NEMRUT BAY,6121.17
DAVANT,OKKYE,9696.42
DAVANT,PORTO MARGHERA,6169.68
DAVANT,PRAIA MOLE,4833
DAVANT,PUERTO ITABO,1438.51
DAVANT,PUERTO QUETZAL,2386.8
DAVANT,QINZHOU,10667.09
DAVANT,RIZHAO,9612.48
DAVANT,ROTTERDAM,4996.16
DAVANT,TAICANG,9582.72
DAVANT,TUNA,9712.9
DAVANT,YUZHNYY,7043.4
DAVANT,ZONGULDAK,6822.9
DAVAO,CHARLESTON SC,10723.68
DAVAO,HAMBURG,9958.76
DAVAO,KUALA LINGGI,1757.7
DAVAO,NANTONG,1656.76
DAVAO,NEW ORLEANS,10238.4
DAVAO,PALDISKI-PORT OF TALLINN,11165.55
DAVAO,PASIR GUDANG,1509.2
DAVAO,PATRAS,7401.28
DAVAO,PORT KLANG,1822.08
DAVAO,RAVENNA,8069.02
DAVAO,ROTTERDAM,9504
DAVAO,SAVANNAH GA,10304.65
DAVAO,VENTSPILS,11136.36
DE GI,SINGAPORE,942.24
DEENDAYAL,NEW MANGALORE,751.68
DEER PARK,RAMALLO,6572
DEL GUAZU,AMSTERDAM,6272.99
DEL GUAZU,DAMIETTA,7540
DEL GUAZU,EL DEKHEILA,6874.56
DEL GUAZU,GRESIK,8683
DEL GUAZU,ITAQUI,3036.33
DEL GUAZU,KAGOSHIMA,10639.86
DEL GUAZU,KUNSAN,11803.05
DEL GUAZU,LIANYUNGANG,11056.06
DEL GUAZU,MARIN (SPAIN),5705.88
DEL GUAZU,MATARANI,3858.2
DEL GUAZU,MONTOIR,5719
DEL GUAZU,NANTONG,11796.75
DEL GUAZU,RIO GRANDE (BRAZIL),476.9
DEL GUAZU,SAGUNTO,5544
DEL GUAZU,SAN ANTONIO,2907
DEL GUAZU,SAN JUAN,4617.2
DEL GUAZU,TAIZHOU,11417.04
DEL GUAZU,ULSAN,11065
DEL GUAZU,VALENCIA,5531.52
DEL GUAZU,VERACRUZ,6560.64
DEL GUAZU,YANGZHONG,11108.3
DEL GUAZU,ZHENJIANG,10766.35
DELFZIJL,BARCELONA,2060.28
DELFZIJL,GHENT,280.28
DERINCE,ETAJIMA,8137.92
DERINCE,KOHSICHANG TPP,6396.48
DERINCE,NORFOLK,5094.04
DERINCE,ROUEN,3018.64
DERINCE,SAO SEBASTIAO,5910.72
DERINCE,TERNEUZEN,3053.3
DESTREHAN,BARRANQUILLA,1494
DESTREHAN,CAI LAN,11550.24
DESTREHAN,CALDERA (COSTA RICA),1972.68
DESTREHAN,KINUURA,8994.81
DESTREHAN,PHU MY,11693.28
DESTREHAN,PUERTO PLATA,1373.4
DESTREHAN,PUERTO QUETZAL,2421.53
DESTREHAN,SUAPE,4144.03
DHAMRA,BAHODOPI,3135.04
DHAMRA,BROWNSVILLE,11568.84
DHAMRA,CAMPHA,2833.37
DHAMRA,CAOFEIDIAN,4154.88
DHAMRA,DILISKELESI,5138.55
DHAMRA,DONGJIAKOU,3944.5
DHAMRA,FOS,6309.78
DHAMRA,HUANGHUA,4488.74
DHAMRA,ITAGUAI,8212.75
DHAMRA,JIANGYIN,3935.16
DHAMRA,MONFALCONE,5614.5
DHAMRA,MUMBAI,1927.39
DHAMRA,NANJING,3803.52
DHAMRA,RAVENNA,5793.48
DHAMRA,TUNA,2320.56
DHAMRA,TUTICORIN,1303.98
DHAMRA,ZHANJIANG,2917.53
DIAMANTE,ALEXANDRIA (EGYPT),6974.9
DIAMANTE,BAYUQUAN,11664.18
DIAMANTE,CAI MEP,9405
DIAMANTE,CALLAO,4251.06
DIAMANTE,CHIWAN,10859.94
DIAMANTE,TIANJIN,11227.1
DIAMANTE,YANGZHONG,11515
DIAMANTE,YARIMCA,7078.08
DIBBA,BEIRA,3228.39
DIEPPE,NEW ROSS,419.15
DIEPPE,PASAJES,631.39
DILISKELESI,ANTOFAGASTA,8158.5
DILISKELESI,FLIXBOROUGH WHARF,3476.72
DILISKELESI,NEW ORLEANS,6532.08
DILISKELESI,PARAMARIBO,4960.58
DIPOLOG,HAMBURG,10185.67
DIPOLOG,RAVENNA,7409.78
DIPOLOG,ROTTERDAM,9241.92
DJEN-DJEN,ABIDJAN,3318.64
DJEN-DJEN,DOUALA,3880.97
DJEN-DJEN,PROGRESO,5197.5
DJEN-DJEN,SAN PEDRO (IVORY COAST),3144.96
DJEN-DJEN,TEMA,3329.04
DNEPRO-BUGSKY,AMSTERDAM,3447.55
DNEPRO-BUGSKY,BARCELONA,1899.24
DNEPRO-BUGSKY,CHENNAI,5307.55
DNEPRO-BUGSKY,DUNKIRK,3635.84
DNEPRO-BUGSKY,JAWAHARLAL NEHRU PORT,4450.95
DNEPRO-BUGSKY,KAKINADA,5643.37
DNEPRO-BUGSKY,PORT KELANG,6037
DNEPRO-BUGSKY,PORT KLANG,5976.63
DNEPRO-BUGSKY,ROTTERDAM,3703.88
DNEPRO-BUGSKY,SHANGHAI,8069.76
DNEPRO-BUGSKY,SHARJAH,4062.96
DNEPRO-BUGSKY,VILLAGARCIA DE AROSA,2663.62
DONALDSONVILLE,BEJAIA,5281.56
DONALDSONVILLE,BUENAVENTURA,1855.26
DONALDSONVILLE,KWINANA,11209.49
DONALDSONVILLE,PUERTO MONTT,4712.66
DONALDSONVILLE,ROUEN,4541
DONALDSONVILLE,SANTOS,5509.02
DONGES,LAGOS (NIGERIA),3641.28
DONGES,OFFSHORE LOME,3813.68
DONGGUAN,BEIRA,5685.75
DONGGUAN,CAGAYAN DE ORO,1091.72
DONGGUAN,PORT ALMA,3917.09
DONGGUAN,TANJUNG BIN,1432.32
DONGHAE,HOUSTON,9682.87
DONGHAE,SALAVERRY,8164.8
DONGJIAKOU,ANNABA,9096.88
DONGJIAKOU,FUKUYAMA,764.26
DONGJIAKOU,ITAGUAI,10583
DONGJIAKOU,KAKOGAWA,823.14
DONGJIAKOU,KASHIMA,1203
DONGJIAKOU,KWINANA,4115.71
DONGJIAKOU,MIZUSHIMA,764.26
DONGJIAKOU,MURORAN,1236.51
DONGJIAKOU,NAGOYA,979.7
DONGJIAKOU,OITA,688.48
DONGJIAKOU,PECEM,11049.27
DONGJIAKOU,PORT PIRIE,5465.46
DONGJIAKOU,PORT TALBOT,10524
DONGJIAKOU,PRAIA MOLE,11571
DONGJIAKOU,ROTTERDAM,10894.87
DONGJIAKOU,TOBATA,590.58
DONGJIAKOU,TOWNSVILLE,3775.24
DONGJIAKOU,VILA DO CONDE,11186.34
DORDRECHT,ICDAS,3158
DORDRECHT,ISKENDERUN,3511.77
DORDRECHT,TEIGNMOUTH,330.6
DOS BOCAS,BALTIMORE (USA),1932
DOS BOCAS,GUAYAQUIL,2182
DOS BOCAS,KRISHNAPATNAM,11368.35
DOUALA,JINGJIANG,9764.99
DOUALA,RAVENNA,4928.57
DREPANO,TAMPA,5737.1
DROGHEDA,ROTTERDAM,654.75
DUBLIN,BEVERWIJK,653.66
DUBLIN,LEIXOES,791
DULUTH,TOLEDO (USA),683
DUMAGUETE,PALDISKI-PORT OF TALLINN,11017.02
DUMAI,AMSTERDAM,8665.28
DUMAI,BANDAR IMAM KHOMEINI,3996.3
DUMAI,BEJAIA,6387
DUMAI,BELFAST,7878.72
DUMAI,BRINDISI,6200.25
DUMAI,BUDGE BUDGE,1562
DUMAI,CHARLESTON,10089.6
DUMAI,CHATTOGRAM,1420.65
DUMAI,CHENNAI,1561.62
DUMAI,CHESAPEAKE,10564.71
DUMAI,CHITTAGONG,1478.05
DUMAI,DAKAR,8477.94
DUMAI,DEENDAYAL,2824.26
DUMAI,DUBLIN,8516.55
DUMAI,FANGCHENG,1466.8
DUMAI,GHENT,8200.17
DUMAI,GLASGOW,8450.7
DUMAI,HALDIA,1471.68
DUMAI,HAMBURG,8989.05
DUMAI,HOUSTON,11096.95
DUMAI,HUELVA,6857.06
DUMAI,JNPT,2373
DUMAI,KAKINADA,1508.22
DUMAI,KANDLA,2852.72
DUMAI,KRISHNAPATNAM,1599.36
DUMAI,LIMASSOL,4979.52
DUMAI,LIVERPOOL (UNITED KINGDOM),7769.1
DUMAI,MADRAS,1515.69
DUMAI,NANJING,2630.62
DUMAI,NANTONG,2488.48
DUMAI,NAPLES,6268.58
DUMAI,NEW ORLEANS,11014.08
DUMAI,PORT QASIM,2784
DUMAI,PORTBURY,7749.12
DUMAI,RAVENNA,6295.33
DUMAI,RINGASKIDDY,8240
DUMAI,ROTTERDAM,8547.97
DUMAI,ROUEN,8324.22
DUMAI,RUGAO,2553.6
DUMAI,SAVANNAH GA,10790.58
DUMAI,TAIXING,2548.22
DUMAI,TAMAN,6316.86
DUMAI,TARRAGONA,6399.09
DUMAI,TUTICORIN,1581.12
DUMAI,ULSAN,2627.73
DUMAI,VERACRUZ,12029.37
DUMAI,WENZHOU,2205.23
DUMAI,XINSHA,1732.64
DUMAI,ZHANGJIAGANG,2515.26
DUMAI,ZHAPU,2240.7
DUNDALK (IRELAND),ELLESMERE PORT,138.37
DUNDALK (IRELAND),LIVERPOOL (UNITED KINGDOM),118.08
DUNEDIN,QINGDAO,5503.35
DUNEDIN,TAICANG,5456.64
DUNEDIN,ZHANGZHOU,5428.75
DUNEDIN,ZHENJIANG,5416.9
DUNG QUAT,GEELONG,4456.45
DUNG QUAT,HONG KONG,530.45
DUNG QUAT,HOUSTON,11824.05
DUNG QUAT,JIANG YIN TERMINAL,920
DUNG QUAT,KAOHSIUNG,811.2
DUNG QUAT,MANILA,749.7
DUNG QUAT,RAVENNA,7430.7
DUNG QUAT,SINGAPORE,1002.93
DUNG QUAT,ZHANGJIAGANG,1340.54
DUNKIRK,AGADIR,1483.72
DUNKIRK,ALGIERS,1682.88
DUNKIRK,ANNABA,1924.48
DUNKIRK,AQABA,3467.5
DUNKIRK,BEJAIA,1944.6
DUNKIRK,BELFAST,668.85
DUNKIRK,CASABLANCA,1315.71
DUNKIRK,CHIWAN,10102.56
DUNKIRK,DJEN-DJEN,1803.84
DUNKIRK,GHAZAOUET,1440.2
DUNKIRK,GIJON,633
DUNKIRK,HARTLEPOOL,302
DUNKIRK,HUANGPU,9873.76
DUNKIRK,JIANGYIN,10551
DUNKIRK,KOHSICHANG TPP,9439.04
DUNKIRK,MACHONG,9863.66
DUNKIRK,MISURATA,2386.56
DUNKIRK,MONTOIR,560.55
DUNKIRK,ORAN,1539.58
DUNKIRK,PASAJES,659.6
DUNKIRK,QINGDAO,11046.75
DUNKIRK,REDCAR,304
DUNKIRK,SAFAGA,3712.8
DUNKIRK,SAS VAN GENT,111.1
DUNKIRK,SHANGHAI,10682.46
DUNKIRK,SKIKDA,2000.26
DUNKIRK,SURABAYA,8946
DUNKIRK,TUTICORIN,6947.2
DUNKIRK,VALENCIA,1700.3
DUNKIRK,VERACRUZ,5120.13
DUNKIRK,WATERFORD,507.15
DUNKIRK,XIAMEN,9736.3
DUNKIRK,YANBU,3634.7
DUNKIRK,YINGKOU,11392.83
DURBAN,BAHODOPI,5812.8
DURBAN,BAYUQUAN,7718.82
DURBAN,BEIRA,661.2
DURBAN,BIN QASIM,3781.06
DURBAN,BUKPYUNG,7696
DURBAN,CAI LAN,5938.34
DURBAN,CHANGZHOU,6816.19
DURBAN,CHENJIAGANG,7349.05
DURBAN,DAKAR,4418.75
DURBAN,ENNORE,3899.75
DURBAN,GDANSK,8290.8
DURBAN,GORONTALO,5837.46
DURBAN,HALDIA,4774.62
DURBAN,INCHEON,7152.04
DURBAN,JINZHOU,7356.86
DURBAN,KAOHSIUNG,6284.52
DURBAN,KASHIMA,7695
DURBAN,KUNSAN,7564.2
DURBAN,KUSHIRO,7782.72
DURBAN,LANSHAN,7403.64
DURBAN,LIANYUNGANG,7495.28
DURBAN,LOME,3522.48
DURBAN,LONDON,7139.96
DURBAN,MIZUSHIMA,7388
DURBAN,MO I RANA,7431.85
DURBAN,NINGDE,6529.05
DURBAN,OFFSHORE LOME,3516.24
DURBAN,PARADIP,4595.5
DURBAN,PHU MY,5184.15
DURBAN,PORTO MARGHERA,6499.5
DURBAN,PRAIA MOLE,3952
DURBAN,PROGRESO,7663.6
DURBAN,QINZHOU,6457.5
DURBAN,RIO DE JANEIRO,4105.5
DURBAN,RIZHAO,7000.49
DURBAN,SHANGHAI,6867.63
